Id,SalePrice
1595,100176.3312946074
1596,234047.28004193484
1597,169751.09714654225
1598,181809.69055219923
1599,169899.80614431392
1600,178200.1653791539
1601,63447.43160423523
1602,104250.9578409142
1603,83665.14332220814
1604,270890.22417049675
1605,243048.82447033725
1606,176794.52303569234
1607,178315.31930349392
1608,216758.93191482488
1609,193974.86722544473
1610,150679.8262395523
1611,133110.29394610957
1612,161558.60221906946
1613,160869.25389528
1614,124151.88130634968
1615,85046.12333311385
1616,70285.4186339758
1617,90016.24077096205
1618,128090.16101190388
1619,137147.65504609462
1620,172678.8384957608
1621,139090.90438263328
1622,141796.56538142986
1623,312584.9068616608
1624,201193.27951735441
1625,126217.79957248147
1626,165099.68959494313
1627,187990.73265036108
1628,259104.73886531204
1629,176006.8653941699
1630,342551.7584089347
1631,214565.44970022023
1632,234708.03132670317
1633,162764.47184338255
1634,182808.9707829956
1635,180557.93812675972
1636,152457.8569980459
1637,201653.8701773383
1638,204790.62442055717
1639,189044.94702076569
1640,271849.73656426906
1641,183056.82855127813
1642,212211.31644377892
1643,229831.64730252084
1644,226376.75817277553
1645,196660.0579311711
1646,155639.8894230888
1647,169827.21832245216
1648,129834.91563742963
1649,132669.9262276822
1650,121443.3015368894
1651,124945.04125052496
1652,95657.93501933348
1653,93936.58436800649
1654,153537.26854304425
1655,157658.82117039064
1656,148107.86478822154
1657,153537.26854304425
1658,148015.26208095776
1659,139267.37054310265
1660,156992.45470274347
1661,524368.6083741914
1662,443088.48897142825
1663,423349.3496401035
1664,506276.1925705994
1665,312453.92196407093
1666,343943.944565199
1667,344813.3422914035
1668,341158.4449451642
1669,303622.21569750307
1670,388912.5002584291
1671,246220.75564837086
1672,469752.3096561338
1673,293929.23964138835
1674,256451.1900514079
1675,181265.87927463633
1676,181228.71845516335
1677,220572.20465428993
1678,506311.5433918419
1679,384314.54733680486
1680,338632.60518540686
1681,261079.71012721682
1682,309614.757915125
1683,180136.34913504397
1684,175069.39509347596
1685,166643.50866735616
1686,177513.88008032326
1687,158517.32076984725
1688,191347.5510758473
1689,191784.86751689579
1690,196009.4913409706
1691,175361.6284482376
1692,265505.7277491557
1693,158682.45034529472
1694,180571.416937155
1695,162748.4428956123
1696,279217.27823934035
1697,169760.27514805246
1698,387706.699805785
1699,321823.0941310352
1700,247922.7382745344
1701,267089.23985135567
1702,259443.78746400587
1703,259540.1949736134
1704,292733.5368991697
1705,231394.29039775257
1706,452648.1256188063
1707,215907.23751679048
1708,207790.59133200214
1709,309355.6526075894
1710,218416.83144970587
1711,256482.48767804008
1712,284633.2236689516
1713,273880.81179858744
1714,214164.56370280628
1715,200800.42398917733
1716,196800.11507722395
1717,182225.15815254787
1718,128818.77509219186
1719,196646.99316703138
1720,249024.60723360803
1721,174315.469397924
1722,114494.19392833377
1723,151127.50641579277
1724,214247.18251615542
1725,238171.2736787381
1726,187359.88805661676
1727,150219.33986586996
1728,179699.78894770762
1729,158572.1522781886
1730,170645.00952382
1731,116878.25222417669
1732,132552.77054645072
1733,120513.02524782644
1734,125491.81282485227
1735,126614.11718126755
1736,114821.61080646368
1737,350920.4560933722
1738,216706.32201137545
1739,282778.1913787572
1740,223834.31072865985
1741,202358.73267157734
1742,173798.43458307904
1743,169337.77381584942
1744,282652.6462569885
1745,193743.24421045632
1746,203770.07592190444
1747,218325.80064309915
1748,226301.3955566129
1749,147722.63587233782
1750,136287.99449695143
1751,242722.83479334268
1752,120408.42736252565
1753,151587.38843211063
1754,227622.96113183507
1755,157994.04934369668
1756,124177.73769346715
1757,122516.49023461963
1758,137278.13775931852
1759,168892.24129714572
1760,158412.85435196108
1761,155544.73280942603
1762,184222.83958431537
1763,171679.385124685
1764,113600.2022496475
1765,178364.1887872397
1766,183617.03343744564
1767,231454.20153654978
1768,145063.45487842525
1769,184804.874538225
1770,144611.9408343151
1771,131508.94348826766
1772,136034.68193331905
1773,137225.20483874148
1774,145978.86291313675
1775,137248.64705836336
1776,120570.64050295012
1777,113417.02705722304
1778,132618.87987563832
1779,114757.00816061448
1780,184212.74303376378
1781,128411.09160825695
1782,92260.14681021294
1783,141413.74586371987
1784,100596.84146781584
1785,112883.40437176799
1786,159517.22569055454
1787,172263.5314000689
1788,57651.703118895275
1789,102137.19884767296
1790,71879.76996578983
1791,186662.24711496057
1792,156634.61028032313
1793,136371.57681394037
1794,155990.1072981452
1795,138148.88343342976
1796,127498.24142412971
1797,128035.63625840655
1798,118949.93500205225
1799,105403.53137183582
1800,116934.61944602989
1801,125514.95524230975
1802,163534.87147913376
1803,151803.89925534037
1804,142631.26325181327
1805,141035.88697616803
1806,124677.88817190251
1807,125231.55146620677
1808,113651.40559789633
1809,110904.36027530029
1810,147532.9114922593
1811,95204.64596972134
1812,84767.51905112554
1813,120925.01704888818
1814,95531.89893094369
1815,52908.13288114714
1816,92068.34618332134
1817,97203.76325080327
1818,148741.61557791074
1819,129196.53386435061
1820,54433.079713486295
1821,119440.89783132404
1822,146386.12384699826
1823,43822.980120757915
1824,131897.387579737
1825,136323.52989143983
1826,97094.55299089299
1827,108047.8965035332
1828,143108.3749840413
1829,103067.77886712961
1830,145705.5097258316
1831,167390.1153541537
1832,88089.39339600253
1833,137171.07918888915
1834,126087.52553335372
1835,122778.51023395134
1836,135630.74924417358
1837,99811.79020131346
1838,114657.66321152615
1839,88510.9048937013
1840,142810.5474113797
1841,136678.18925268072
1842,72779.92281884584
1843,139763.46229762462
1844,132804.566881805
1845,136623.603864523
1846,148172.44349483444
1847,145744.24963146233
1848,53667.24315872332
1849,113741.27037666205
1850,117088.56887620079
1851,160014.34407351483
1852,129585.06656231718
1853,128754.93615432562
1854,174895.09719503537
1855,132732.3022822247
1856,224217.39363491005
1857,160601.29393434743
1858,141471.25163103448
1859,123314.53860709966
1860,147818.47445419896
1861,125206.87531809494
1862,312764.21188237634
1863,310273.5197886102
1864,310273.5197886102
1865,336130.87815155025
1866,350733.7508617796
1867,251786.79323693502
1868,330573.0678802454
1869,207087.3980787635
1870,236168.60846861848
1871,252645.12749426064
1872,168138.52995749266
1873,232887.7054617764
1874,150297.27083646512
1875,197037.72685882795
1876,190234.33807577923
1877,211433.05087283408
1878,215609.15808066525
1879,120657.78101686966
1880,139517.63055663902
1881,244087.85127821966
1882,256034.16853421778
1883,189357.29158157317
1884,203845.10251736312
1885,247394.86688166324
1886,303816.30573130964
1887,214795.06086020445
1888,297343.7562343401
1889,157723.1432647232
1890,126095.72387271484
1891,136828.90178948184
1892,108148.14083586112
1893,130387.78295334874
1894,127758.0782344821
1895,153228.8203228511
1896,138839.6900749403
1897,130593.72138543434
1898,123566.07154585274
1899,146104.97963287
1900,152524.76922683566
1901,165591.6787564083
1902,135742.64400180656
1903,218790.24809439023
1904,127087.45672523702
1905,173668.75367763752
1906,160331.71790260446
1907,208598.46751445706
1908,108407.44076304605
1909,128779.6042859674
1910,117427.25144411389
1911,201696.87654808344
1912,301016.6577879441
1913,142300.398203665
1914,55998.78416850754
1915,291680.4191577743
1916,66715.04822633088
1917,279224.13241437316
1918,142067.8471777995
1919,165433.91266171113
1920,160380.37664249312
1921,461855.8992543385
1922,338987.4581598671
1923,218071.81800510248
1924,213374.26901512145
1925,213523.5503619557
1926,391503.72533122316
1927,131121.48435910261
1928,160500.86219002114
1929,118644.38415256352
1930,128166.5142878353
1931,151421.01145430532
1932,139463.1123648983
1933,183969.17524580547
1934,184521.53198239327
1935,171022.15458762067
1936,180718.58022219955
1937,181591.26725848895
1938,162904.19896232136
1939,248168.10784439562
1940,191785.43621654133
1941,173598.7126499106
1942,168485.19821279435
1943,206839.78865017227
1944,317123.90162726224
1945,361336.5059737306
1946,126194.53382736945
1947,291821.72951483616
1948,160770.28792105467
1949,219998.69455686992
1950,187437.45083492275
1951,252191.66201103767
1952,206848.22558924038
1953,155058.8319761284
1954,199806.8622745994
1955,136483.76855480619
1956,332083.08840384096
1957,154941.83301267243
1958,309628.7109171556
1959,138577.66384866773
1960,112889.40578672296
1961,117660.79446623947
1962,97555.00041049428
1963,103761.91744832371
1964,108166.00834158996
1965,146328.8797929716
1966,152909.47291681205
1967,271248.2028842202
1968,419700.6895695204
1969,423186.8380404193
1970,503191.2735729076
1971,452586.74739720335
1972,422170.08947093727
1973,261499.39489133554
1974,308731.20328996907
1975,528108.0958955864
1976,271523.5860252089
1977,356471.68145826546
1978,338100.46823649143
1979,333695.1382907139
1980,194103.09810777954
1981,359883.8018408426
1982,210699.2119092649
1983,195553.3223818086
1984,171797.64766353168
1985,217477.2061300142
1986,207631.7635855806
1987,184004.8077909506
1988,171762.86717450866
1989,192391.437425254
1990,219565.24829488338
1991,223530.61541433394
1992,213715.66585625755
1993,173199.11840748586
1994,255551.1935854105
1995,192252.53329453428
1996,253227.922583344
1997,318205.4484086764
1998,367118.81412899744
1999,256351.40325832783
2000,307067.6649745102
2001,255226.71209818302
2002,234281.022923021
2003,273842.11479598697
2004,263490.39865564695
2005,226477.8737814349
2006,221228.55463506762
2007,252794.2524681405
2008,219312.66404614286
2009,180782.17574319412
2010,192449.97195942036
2011,132478.7293726747
2012,181125.52497734074
2013,178991.1088509182
2014,179328.6318516559
2015,196997.02305929654
2016,186475.68073122992
2017,194593.34851999095
2018,113819.37650043932
2019,136141.01632742735
2020,106964.22163431939
2021,114160.44907703753
2022,174016.49139409023
2023,137270.61787640295
2024,257892.04694226003
2025,373047.02405022644
2026,180769.07681472012
2027,151384.9004073126
2028,161004.39789446164
2029,172201.42678863843
2030,276526.6210886563
2031,237339.89246402454
2032,260711.58201484042
2033,288582.04549881624
2034,158402.96898208294
2035,214303.33534753346
2036,199542.97998019267
2037,199130.2218772562
2038,282530.86897285527
2039,195077.99056183494
2040,283706.84284931706
2041,277980.3014885035
2042,206258.0100030311
2043,168973.88263348906
2044,176627.52133163993
2045,207553.3414133069
2046,143273.63753320134
2047,147555.81049508817
2048,142863.46147107927
2049,141233.48883945146
2050,178747.34145717428
2051,112182.97871192337
2052,133463.4668968482
2053,148722.69012742498
2054,85566.01532100423
2055,162820.27184106293
2056,134172.31420962798
2057,115950.79552993976
2058,221941.45919720523
2059,133879.03299906346
2060,169022.85800086462
2061,185143.35186119002
2062,129798.53656862164
2063,109189.56227921681
2064,145705.8684291657
2065,119084.75628544946
2066,157410.80776794022
2067,108707.31834857444
2068,146509.56230725453
2069,83230.70711027876
2070,121562.17393952835
2071,90133.90139474484
2072,126049.52134995714
2073,138990.35162594737
2074,197964.59360944002
2075,145892.0950927261
2076,135566.7544724521
2077,146577.0749714206
2078,124802.4446433551
2079,135939.50045836004
2080,121596.1691633963
2081,127859.78678202252
2082,124808.11179211634
2083,148544.62522279358
2084,112370.2220029862
2085,117449.65771035205
2086,126554.71093075286
2087,119513.01581371913
2088,95390.03122013484
2089,72688.46651714691
2090,128685.94318536053
2091,115027.55436290405
2092,130870.26179071967
2093,113035.79321003323
2094,120713.43087145161
2095,153545.10982272177
2096,77191.75204144705
2097,100060.35134303108
2098,151077.2896551814
2099,59116.77647184608
2100,75892.17951150365
2101,119698.79290957941
2102,128607.45628624359
2103,102152.47612690153
2104,137799.12030669773
2105,121861.03591008644
2106,64802.914005850034
2107,213829.1864072054
2108,104203.3741031232
2109,104080.59569227957
2110,127626.569182909
2111,141269.39244920955
2112,141970.12893589586
2113,114450.89575483135
2114,112295.63864526855
2115,156010.780926739
2116,124293.72539595848
2117,151738.53956697395
2118,121373.41654450889
2119,106057.4139832648
2120,111625.5846121217
2121,105825.84214110959
2122,103212.02673465984
2123,82514.70537627068
2124,170909.04974885404
2125,132489.74673366587
2126,136325.36318901303
2127,151716.0009091188
2128,138735.71362041403
2129,100021.6117397201
2130,148371.16100241875
2131,165476.26980617022
2132,116130.52563819301
2133,120259.9435388749
2134,121370.2400479019
2135,94751.84218493316
2136,59445.324743708225
2137,116421.67608290138
2138,133801.66879469127
2139,144933.19903884665
2140,137615.58376887607
2141,144436.8794017352
2142,124517.49116128549
2143,137416.91867786922
2144,121115.81989803135
2145,136038.2278441367
2146,153194.47836126824
2147,145865.50059297727
2148,126332.9791173548
2149,146607.2404853206
2150,207379.5536415851
2151,122768.71497180345
2152,163389.1810895363
2153,168407.6469632476
2154,104838.24235459084
2155,144530.4305650935
2156,276465.0733514076
2157,233041.59380341045
2158,232220.363091252
2159,202684.57949167004
2160,172975.39532419207
2161,249970.56471107542
2162,479103.69799775846
2163,367181.9930495234
2164,254246.301094357
2165,179680.16493752046
2166,159972.13432786608
2167,223052.74288484684
2168,189299.0738088594
2169,195250.21752895683
2170,215553.56872880826
2171,144034.0012984359
2172,140782.4939732263
2173,152561.30850848617
2174,230909.70966231634
2175,335340.9209253734
2176,295115.22880937177
2177,239179.41044346287
2178,207658.44044352372
2179,143432.7661554357
2180,226253.00665716693
2181,184578.36269114303
2182,218916.75637984465
2183,187547.21626082418
2184,134513.62256018503
2185,123292.96335348411
2186,153474.08175003526
2187,151874.2305915272
2188,162966.39129408536
2189,213511.6348357623
2190,86163.05928183785
2191,86581.1709957936
2192,93455.70988215979
2193,99290.57059318008
2194,109098.96639701498
2195,114361.6072051982
2196,108859.92577966173
2197,119924.70397916142
2198,166501.59895172904
2199,189025.8146290655
2200,131479.7042486747
2201,135767.749662673
2202,202135.93684369707
2203,129266.54350765845
2204,175608.65617954737
2205,106516.53740820214
2206,133446.71193224398
2207,215759.71541840924
2208,241743.87771106733
2209,191033.974777173
2210,115187.45022774459
2211,117907.54044391534
2212,118012.47871430783
2213,102639.31787973126
2214,135760.54052878582
2215,103575.4271120081
2216,141669.96787666818
2217,73262.33327380213
2218,80548.47239022522
2219,82500.91370146445
2220,69986.45089852632
2221,291680.4191577743
2222,247482.6774157859
2223,276505.1102981001
2224,217221.40978723878
2225,128892.34717611496
2226,200929.69119098334
2227,206343.12066350534
2228,254090.90683459918
2229,241035.38135383342
2230,148978.23309897867
2231,217757.93933574652
2232,178243.60746499276
2233,166717.43050771375
2234,231564.97884496738
2235,213977.05406649996
2236,262583.5211162431
2237,351980.48773776187
2238,196152.57818178152
2239,120399.5530106194
2240,153889.7588305016
2241,152854.8754598256
2242,132383.582059124
2243,131286.65378149704
2244,104062.6286795025
2245,93778.96073477763
2246,137800.7860664175
2247,109948.76823717628
2248,126740.71576912406
2249,125134.51888164677
2250,136468.55999827094
2251,95106.2446010198
2252,178463.69442578492
2253,144764.78419901096
2254,173861.18005908845
2255,192495.56469655753
2256,183977.2711309448
2257,223353.0115789867
2258,170261.83879636202
2259,175062.11275208514
2260,153623.82504683544
2261,176034.85015674098
2262,200492.3830930007
2263,333546.8615963746
2264,433332.68328434904
2265,161431.15627569865
2266,292787.7445136889
2267,367230.85648823046
2268,381452.55336124246
2269,151882.5130833755
2270,192050.9649871062
2271,216610.12631906997
2272,191721.06089271168
2273,164760.1834861313
2274,170705.87960848978
2275,155399.30730533195
2276,184183.16339990855
2277,192612.93601427277
2278,151304.56481551315
2279,121811.85111279154
2280,116503.49854696314
2281,167284.6238560436
2282,178434.16174918078
2283,100472.22206595635
2284,106856.56049244897
2285,158984.46660530934
2286,124823.36319934991
2287,339574.42024764314
2288,256747.75712254824
2289,397933.55430453405
2290,446559.5427136168
2291,307912.77328623063
2292,478293.5349667232
2293,488675.473784234
2294,383548.8944249596
2295,437535.6507464433
2296,278886.43079612224
2297,299888.2740105058
2298,322791.93506503606
2299,369596.7848821531
2300,331413.5325678844
2301,263320.06362707005
2302,241800.8939072962
2303,244605.43150162123
2304,247122.25899163182
2305,175606.00983082646
2306,175876.43109378414
2307,182280.19238614355
2308,228265.67866284496
2309,283420.3463742196
2310,194819.4772820015
2311,193513.5080103074
2312,181601.50208628245
2313,176674.19265345365
2314,166709.14567177786
2315,177171.5146296821
2316,176221.39809095196
2317,172672.46690988453
2318,175746.7301944926
2319,178314.96550074994
2320,188765.13242165218
2321,240370.41413866196
2322,180275.892666876
2323,175549.24781557266
2324,164168.18188437502
2325,205781.76784286607
2326,159410.2905498896
2327,212113.49115296238
2328,237750.2981836032
2329,179413.0190128943
2330,175226.00675139547
2331,391495.2858034124
2332,428724.0811721665
2333,318608.97276652337
2334,254204.8318133677
2335,269783.92565443995
2336,350928.24403718347
2337,200665.05010560976
2338,286191.08196992805
2339,238061.9882807021
2340,398529.35801833944
2341,220956.87067669234
2342,239794.27869901646
2343,226880.68898714494
2344,225183.41482889312
2345,248529.44119236845
2346,201413.6238741869
2347,195385.11626214834
2348,234663.80353765274
2349,165613.63562385275
2350,282494.4408055446
2351,245496.5588025286
2352,259148.87456785588
2353,251045.3263915478
2354,129508.3962292696
2355,147483.5596424751
2356,150554.8495654979
2357,196854.65253268462
2358,185414.16503381575
2359,130479.30236692698
2360,117290.70498802814
2361,147758.21713571702
2362,262990.58972780727
2363,125416.45427458672
2364,159745.37153515092
2365,213079.04377945556
2366,193187.11265260703
2367,227550.8234416013
2368,218962.9301053948
2369,220334.81878087323
2370,173500.23728412893
2371,169958.27293299668
2372,195567.06476867988
2373,286407.5228772193
2374,327932.50063352264
2375,244129.65854442288
2376,281159.33925039135
2377,323900.93869576626
2378,128631.57797669982
2379,200257.33394084097
2380,145164.08392777925
2381,163697.65217877048
2382,216905.84661581725
2383,212852.39332374028
2384,256426.3005500356
2385,163550.05782774888
2386,134675.4777792914
2387,135040.74037016742
2388,99365.42515356053
2389,134187.08945915577
2390,134944.2702995991
2391,148101.68563837023
2392,119411.13612220653
2393,174978.9430061843
2394,140377.46096776368
2395,217115.5868276655
2396,139034.38267793925
2397,215974.3469426244
2398,138240.14969801818
2399,53644.06781275085
2400,54844.13432336846
2401,111338.2370624541
2402,132418.66534973416
2403,143588.70416644175
2404,144165.5249503504
2405,161695.5684797141
2406,144980.4483834815
2407,124574.74610500842
2408,139247.20249738448
2409,123827.48810635816
2410,182354.77549666
2411,118468.70219595703
2412,156848.03536073392
2413,127620.67391110561
2414,137475.67088113757
2415,141855.892163417
2416,128896.4284950958
2417,129629.17036924604
2418,128337.42674442098
2419,127488.05335569939
2420,128433.21142173721
2421,157374.37781052114
2422,112069.00907756055
2423,118136.81719151148
2424,165879.6792939986
2425,207789.59150049224
2426,145249.50885740836
2427,134259.09856420787
2428,192129.44582319848
2429,121596.89027222864
2430,133618.75581220494
2431,106115.15395504828
2432,137666.24218264574
2433,145504.4902271602
2434,134336.69847996975
2435,144131.20277789177
2436,105300.8501076226
2437,108018.69003423044
2438,127969.72016707808
2439,109067.98497655708
2440,123383.74574767546
2441,93501.60203808163
2442,103135.6550851571
2443,118522.95267353124
2444,131534.97296109048
2445,81871.4598803019
2446,122277.6423897381
2447,166117.9185785743
2448,139599.38605074657
2449,112615.47119507486
2450,146295.9042268382
2451,128419.51742461738
2452,211392.096817041
2453,88040.43340986484
2454,118883.10699262732
2455,129348.90994368454
2456,120945.17715770031
2457,130763.61082382525
2458,110593.36557683669
2459,105265.52854995824
2460,133932.17974351658
2461,108910.9374495611
2462,131864.67119258564
2463,117292.81191073894
2464,173448.84793460934
2465,135973.25163155634
2466,110572.86408345425
2467,135137.44250465505
2468,73728.83747303032
2469,66645.55652207529
2470,187214.56100711095
2471,216327.55638680467
2472,163212.15431938603
2473,120469.4802633136
2474,76478.7567440734
2475,242463.7729619605
2476,115459.13182404477
2477,127469.44909889052
2478,160763.90095140017
2479,95013.9952626131
2480,139058.53720196174
2481,116001.15822753374
2482,130162.59369165247
2483,113813.62835685512
2484,123773.81254246525
2485,125542.99157483102
2486,144913.51762915996
2487,176628.80488483675
2488,168935.249721403
2489,156176.97216958264
2490,140339.21438039345
2491,101515.14197355205
2492,183190.8717604969
2493,141033.14193543178
2494,160049.64594860625
2495,85629.94941790856
2496,267521.86745642236
2497,161170.8572490219
2498,113550.54858589744
2499,95676.71254545636
2500,130373.4931213143
2501,133759.0044735825
2502,149409.70605300492
2503,86458.27044007495
2504,181183.57077161068
2505,221724.89726340788
2506,260340.41478815646
2507,296204.7500194836
2508,262301.70730622555
2509,210645.20057439856
2510,236138.60082335694
2511,184906.85915436875
2512,203793.201388999
2513,207635.49382181783
2514,231756.29265222792
2515,146857.29228616905
2516,161051.38993524024
2517,145025.93293339695
2518,154276.3606188725
2519,212910.42762795486
2520,204267.1108605976
2521,186938.9334240213
2522,217325.97036674997
2523,128853.81185293845
2524,131396.77343127033
2525,147513.7765825392
2526,129134.29656143497
2527,104268.75282896125
2528,131582.3689530218
2529,132340.62546652378
2530,123233.8672905447
2531,253485.54135954278
2532,225538.6393874381
2533,197622.10754042421
2534,234211.92776349123
2535,320102.8960528353
2536,241114.0840389128
2537,231035.91875806884
2538,178124.39679048848
2539,196126.63061529378
2540,165599.0653025772
2541,189077.19215449938
2542,165207.38590730543
2543,139001.9831762696
2544,122609.17728551695
2545,134954.85168567693
2546,135704.14086103434
2547,149409.6074630616
2548,147352.6581544251
2549,162582.1509896595
2550,599436.6923591968
2551,138578.14904856717
2552,133748.6799836521
2553,71936.95067976812
2554,106383.34033885242
2555,121893.58220949232
2556,103315.56117677607
2557,115759.0246876618
2558,153190.7010668062
2559,124234.77674829288
2560,141108.66017195288
2561,140939.23119082858
2562,128223.78928532533
2563,145472.5134865944
2564,203705.86730910811
2565,135413.96169368303
2566,144504.617248792
2567,130617.6994730337
2568,174360.88775149116
2569,191663.57785984784
2570,115515.62097227055
2571,166936.55060877398
2572,158189.25166429576
2573,202924.5132997349
2574,230854.1201664995
2575,128247.29695707822
2576,120157.80423670814
2577,158289.19697832
2578,84809.72460594674
2579,72043.57495245656
2580,106037.2462810702
2581,115871.92991085575
2582,111646.22083220299
2583,282179.2579034464
2584,150547.1971245097
2585,172573.6562168564
2586,221674.01049167782
2587,206075.20301085158
2588,151285.00533959953
2589,151615.25279590604
2590,218248.08678113675
2591,204315.39266069763
2592,206794.50923593572
2593,256329.83298899714
2594,184257.49379554662
2595,204315.56018027719
2596,315054.1194781048
2597,185251.63241965475
2598,270637.2739759695
2599,313953.5767340842
2600,139214.8983941687
2601,136692.66494471752
2602,80268.48291229716
2603,91372.21338539831
2604,82736.95266494215
2605,67479.46449714479
2606,147104.54535438222
2607,186872.86045251513
2608,214806.51992843387
2609,169965.88368526337
2610,108090.07566825733
2611,130095.03847933852
2612,150997.7106861867
2613,131232.25003268887
2614,127879.87282319726
2615,148817.76043722473
2616,146371.3403401455
2617,178204.4351680413
2618,194523.28547241222
2619,196164.68636143903
2620,191111.22096619572
2621,176116.84196752883
2622,184149.6641791482
2623,247137.70025053035
2624,267751.37407229
2625,283615.6031694069
2626,175920.2860993293
2627,168238.50693921247
2628,474998.21807117015
2629,424348.5953380552
2630,349949.03999079415
2631,428079.08015992655
2632,426367.37571945856
2633,300998.0932190534
2634,404405.86518946226
2635,148268.48400004127
2636,180082.31962932643
2637,176748.82369010255
2638,265532.7638168608
2639,185394.6487020656
2640,156318.64367932978
2641,102489.76436510275
2642,187961.91610151692
2643,95337.9327551588
2644,125970.33426401352
2645,101273.57576982275
2646,94723.11467204468
2647,101873.51494559785
2648,145734.94207892616
2649,141340.26089423161
2650,147288.5462460188
2651,144058.58436022347
2652,416024.5254545742
2653,241396.32642580874
2654,223199.11395788545
2655,421699.83147155977
2656,319018.04372562916
2657,355192.8183905939
2658,270935.6941292862
2659,300782.3203538252
2660,325371.153024852
2661,359184.6788343831
2662,375666.0258183174
2663,271140.1962312262
2664,282432.03177468217
2665,328871.1572278858
2666,293638.45394619816
2667,161689.9579496481
2668,180986.6500843956
2669,168010.66643173585
2670,277544.2374552929
2671,186614.09621739766
2672,197048.61053898218
2673,203884.0223076938
2674,193248.06579269117
2675,173966.91289110904
2676,186857.05092943597
2677,193981.90353215326
2678,269951.40754114767
2679,269281.9452219181
2680,269968.8741420048
2681,456772.9546149254
2682,345769.3272673998
2683,491950.0722947792
2684,314684.0250701018
2685,345781.8751590938
2686,257544.0485668855
2687,326578.77552452317
2688,218331.24746459
2689,199397.27145029363
2690,475384.226052903
2691,184669.15908690976
2692,129976.85777001755
2693,184991.86886121397
2694,121950.47799096903
2695,195980.46920537142
2696,190828.74219536592
2697,188918.86409931598
2698,195187.63934241506
2699,162817.96620377002
2700,155668.11431853636
2701,146343.4154893307
2702,108880.46719058338
2703,120379.88486503848
2704,149400.6732023375
2705,115902.58592240798
2706,112387.2291489814
2707,129347.6327737955
2708,128238.0188694442
2709,104214.12786891832
2710,132725.12151166354
2711,255957.18626423457
2712,481250.19828259386
2713,179553.70986373743
2714,148434.42463023556
2715,176641.70886036695
2716,135749.25249285996
2717,184343.37139032214
2718,231514.20344061684
2719,142788.6381569971
2720,171779.3611508086
2721,131982.63447551738
2722,156745.94561374735
2723,154100.36739059712
2724,125623.54570952772
2725,133110.2512936647
2726,144310.77516714082
2727,193482.82508856736
2728,165480.04974415206
2729,144520.829171444
2730,145013.961516093
2731,132520.59178629497
2732,122989.66866718807
2733,170263.90178981895
2734,153316.28448056997
